,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,EMNT,EMXT,TAVG
651,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2003-11,5.6,28.3,16.3
652,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2003-12,1.7,26.1,14.1
653,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2004-01,4.4,28.3,14.9
654,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2004-02,3.9,25,14
655,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2004-03,7.2,36.1,18.8
656,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2004-11,3.3,27.8,15.9
657,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2004-12,2.8,29.4,15.2
658,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2005-01,4.4,32.8,14.9
659,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2005-02,7.2,26.7,15.9
660,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2005-03,7.2,26.1,16.5
661,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2005-11,6.1,32.2,18.4
662,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2005-12,5.6,27.2,15.9
663,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2006-01,3.3,31.7,15
664,USC00047888,"SANTA ANA FIRE STATION, CA US",33.7442,-117.8667,41.1,2006-02,5,32.8,15.9
665,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2000-11,-2.8,20,8.6
666,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2000-12,-0.6,19.4,10.2
667,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2001-01,-4.4,17.2,4.8
668,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2001-02,-5,22.8,4
669,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2001-03,-0.6,22.2,9.8
670,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2001-11,-1.1,21.1,10.5
671,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2001-12,-3.9,18.9,6.2
672,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2002-01,-7.8,22.8,7.1
673,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2002-02,-1.7,22.2,9.9
674,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2002-03,-4.4,25.6,8.1
675,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2002-11,2.8,21.1,11.7
676,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2002-12,-1.1,15.6,5.7
677,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2003-01,1.1,21.7,11.6
678,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2003-02,-1.1,17.8,5.9
679,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2003-03,-0.6,21.7,9.6
680,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2003-11,-2.8,19.4,7.4
681,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2003-12,-5,18.3,6
682,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2004-01,-3.9,18.3,7
683,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2004-02,-1.7,17.8,4.8
684,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2004-03,-1.1,26.1,13.8
685,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2004-11,-3.9,17.2,7.3
686,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2004-12,-0.6,20.6,7.1
687,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2005-01,-2.8,17.8,6.6
688,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2005-02,0,13.9,5.3
689,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2005-03,-0.6,22.2,8.1
690,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2005-11,0,23.9,12.3
691,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2005-12,-0.6,22.2,8.6
692,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2006-01,-2.8,18.3,7.3
693,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2006-02,-4.4,20.6,8.6
694,USR0000CMIL,"MILL CREEK ANF CALIFORNIA, CA US",34.3903,-118.0825,1530.4,2006-03,-6.7,18.3,4.1
695,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2000-11,-3.9,27.2,12.3
696,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2000-12,-1.1,29.4,13.8
697,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2001-01,-1.1,28.3,10.6
699,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2001-03,2.2,31.1,15.5
701,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2001-12,-1.1,23.9,11
703,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2002-02,-2.2,31.1,13.8
704,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2002-03,-1.1,30,13.3
705,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2002-11,3.3,31.7,16.3
706,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2002-12,-1.7,24.4,11
707,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2003-01,2.2,33.3,16.1
708,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2003-02,-2.2,32.2,12.2
709,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2003-03,1.1,31.1,15.1
710,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2003-11,-0.6,30.6,13
711,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2003-12,-2.2,26.7,11.5
712,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2004-01,-0.6,27.2,12.5
713,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2004-02,-1.1,26.7,11.6
714,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2004-03,5,35,18.7
715,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2004-11,-4.4,26.7,13.7
716,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2004-12,-1.7,31.1,12.8
718,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2005-02,3.3,23.3,13.9
720,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2005-11,1.1,33.3,17.1
721,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2005-12,0,32.2,14.6
722,USC00049785,"WOODLAND HILLS PIERCE COLLEGE, CA US",34.1819,-118.5744,240.8,2006-01,-0.6,30,13.3
725,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2002-12,0.6,18.3,9
726,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2003-01,5.6,28.9,15.9
727,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2003-02,1.1,22.2,9.2
728,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2003-03,1.1,24.4,12.5
729,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2003-11,0,25.6,11.2
730,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2003-12,0,21.7,9.9
731,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2004-01,0,22.8,10.9
732,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2004-02,0.6,21.1,8.1
733,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2004-03,0.6,29.4,17.1
734,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2004-11,0,20,10.4
735,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2004-12,1.1,26.1,11
736,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2005-01,0,23.9,10.1
737,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2005-02,1.7,18.3,8.4
738,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2005-03,1.7,26.7,11.2
739,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2005-11,3.9,26.1,15.6
740,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2005-12,2.8,25.6,12.1
741,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2006-01,0.6,25,10.9
742,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2006-02,-0.6,25.6,12.4
743,USR0000CCLE,"CLEAR CREEK CALIFORNIA, CA US",34.2711,-118.1525,914.4,2006-03,-3.3,20.6,6.4
745,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2000-12,3.3,26.7,14.3
746,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2001-01,2.2,27.2,11.3
747,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2001-02,2.2,30.6,11.3
748,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2001-03,3.9,31.1,15
749,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2001-11,3.9,30.6,15.9
750,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2001-12,1.7,27.8,11.8
751,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2002-01,0,26.7,12.2
752,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2002-02,1.7,31.1,14.5
753,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2002-03,3.3,27.8,14.2
754,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2002-11,7.2,31.1,17.3
755,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2002-12,1.1,23.9,12.1
756,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2003-01,3.9,32.8,16.8
757,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2003-02,3.3,25.6,13.4
758,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2003-03,4.4,30,15.6
759,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2003-11,2.2,29.4,14
760,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2003-12,1.1,25.6,12.3
761,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2004-01,2.8,26.7,12.8
762,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2004-02,3.3,25,12.1
763,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2004-03,7.8,32.8,18.3
764,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2004-11,1.1,25.6,13.7
765,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2004-12,0.6,28.9,12.9
766,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2005-01,2.8,28.9,13.3
767,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2005-02,6.7,23.9,13.9
768,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2005-03,6.7,27.2,14.9
769,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2005-11,4.4,30.6,16.9
770,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2005-12,2.8,28.9,13.9
771,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2006-01,2.2,27.8,13.5
772,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2006-02,2.2,30.6,14.6
773,USW00023152,"BURBANK GLENDALE PASADENA AIRPORT, CA US",34.20056,-118.3575,225.9,2006-03,1.1,26.1,11.7
787,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2000-11,5,26.7,15.1
788,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2000-12,6.1,27.8,16.7
789,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2001-01,3.9,26.1,12.2
790,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2001-02,1.1,27.8,10.5
791,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2001-03,5,28.9,14.4
792,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2001-11,6.1,30,16.4
793,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2001-12,5,21.7,12.2
794,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2002-01,1.1,26.1,13
795,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2002-02,5,30,16.3
796,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2002-03,3.3,28.9,14.1
797,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2002-11,8.3,30,18.5
798,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2002-12,5,24.4,12.6
799,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2003-01,6.7,32.2,18.3
800,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2003-02,5.6,25,13
801,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2003-03,5.6,30,15.9
802,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2003-11,6.1,29.4,14.7
803,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2003-12,3.9,26.1,13.1
804,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2004-01,4.4,25.6,13.7
805,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2004-02,5,24.4,11.6
806,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2004-03,5.6,30.6,18.4
807,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2004-11,5,26.1,14
808,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2004-12,5.6,27.8,13.5
809,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2005-01,4.4,26.1,13.3
810,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2005-02,7.2,20.6,12.8
811,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2005-03,6.1,29.4,14.4
812,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2005-11,8.3,31.1,18.4
813,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2005-12,6.1,28.3,14.5
814,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2006-01,5,23.9,13.3
815,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2006-02,3.3,27.8,15.6
816,USR0000CCHB,"CHEESEBORO CALIFORNIA, CA US",34.1847,-118.7172,502.9,2006-03,1.1,26.1,10.8
817,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2000-11,5.6,27.8,16
818,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2000-12,7.2,28.3,17.3
819,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2001-01,3.9,27.8,13
820,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2001-02,2.2,31.7,11.9
821,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2001-03,5.6,31.7,14.9
822,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2003-11,6.1,30,16.2
823,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2003-12,3.9,28.3,14.5
824,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2004-01,5,28.9,14.7
825,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2004-02,3.9,28.3,13.6
826,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2004-03,6.1,36.1,19.2
827,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2004-11,4.4,28.3,15.7
828,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2004-12,4.4,30,15
829,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2005-01,3.9,30.6,14.7
830,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2005-02,6.1,26.1,14.6
831,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2005-03,6.1,30,15.7
832,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2005-11,7.8,33.9,19.6
833,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2005-12,6.1,31.1,15.5
834,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2006-01,5,27.2,14.9
835,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2006-02,2.8,33.3,17
836,USR0000CBEV,"BEVERLY HILLS CALIFORNIA, CA US",34.125,-118.4122,384,2006-03,1.1,28.9,12.5
837,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2000-11,-3.9,23.9,10
838,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2000-12,-2.8,26.1,11.3
839,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2001-01,-2.2,22.2,7.9
840,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2001-02,-3.3,27.2,7.7
841,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2001-03,0,29.4,13
842,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2001-11,0.6,27.8,13.1
843,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2001-12,-2.8,20,7.9
844,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2002-01,-4.4,28.3,8.8
845,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2002-02,-1.7,25,11.8
846,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2002-03,-4.4,31.7,11.1
847,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2002-11,1.7,27.2,14.1
848,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2002-12,-2.8,22.8,8.6
849,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2003-01,1.1,27.2,13.1
850,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2003-02,-2.2,26.1,9.2
851,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2003-03,0,28.3,12.8
852,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2003-11,-2.8,25.6,10
853,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2003-12,-3.9,24.4,8.4
854,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2004-01,-2.8,21.7,8.6
855,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2004-02,-1.7,25.6,8.3
856,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2004-03,0.6,33.3,15.9
857,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2004-12,-0.6,24.4,9.4
858,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2005-01,-1.1,21.7,9.1
859,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2005-02,0,17.8,9.3
860,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2005-03,0,26.7,11.2
861,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2005-11,0,26.1,14
862,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2005-12,-2.2,24.4,9.8
863,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2006-01,-0.6,23.3,9.1
864,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2006-02,-3.3,25.6,11.3
865,USR0000CACT,"ACTON CALIFORNIA, CA US",34.4458,-118.2,792.5,2006-03,-4.4,25.6,8.2
866,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2000-11,4.4,25.6,14
867,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2000-12,5,25.6,14.1
868,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2001-01,2.8,26.7,12.1
869,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2001-02,3.9,29.4,12
870,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2001-03,5.6,25,14.6
871,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2001-11,4.4,23.9,15.1
872,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2001-12,3.9,26.7,12.6
873,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2002-01,1.7,25.6,12.6
874,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2002-02,1.7,30.6,14.3
875,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2002-03,5.6,23.3,13.8
876,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2002-11,8.9,32.2,17.2
877,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2002-12,3.9,23.3,12.9
878,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2003-01,6.1,32.8,16.4
879,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2003-02,4.4,23.3,13.9
880,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2003-03,6.1,30,15.1
881,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2003-11,6.1,27.8,14.9
882,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2003-12,0.6,24.4,13
883,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2004-01,3.9,23.9,13.2
884,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2004-02,5,21.7,12.7
885,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2004-03,7.2,32.8,16.5
886,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2004-11,0.6,24.4,13.6
887,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2004-12,-2.8,27.2,13.3
888,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2005-01,4.4,30,13.8
889,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2005-02,7.2,23.9,14.5
890,USW00003122,"TORRANCE AIRPORT, CA US",33.8016,-118.3419,27.4,2005-03,7.2,27.2,15.1
